reviewID,content
Bayside_8e254b2f-b41b-4f7b-afca-dde37838c709,"Bayside is a quiet, calm, city to be a resident in. It has numerous buses nearby and is near the LIRR twhich makes commute very accessible. Bayside is extremely calming and not much chaos is made. Therefore, it makes the neighborhood very relaxing. It's a great neighbor to raise a family in. The neighborhood is very safe and affordable. "
Bayside_51fa2942-264c-42bd-8a7e-b5e76d0cad44,"Bayside has been such a great community. There is a public school right off the main road, plenty of shops, small businesses along with a few chain fast food restaurants, and still a busy area. There are 3 main highways in close proximity. The neighborhood is a melting pot of ethnicities, which I love."
Bayside_e8fd3026-952b-4390-aadc-58f08a8fbec7,"It's reasonable prices for the city. Apartments and houses are well kept."
Bayside_1146ec4a-ae00-40bd-9d6c-abd0881ab95f,"It's within the city without feeling congested."
Bayside_d325ef3d-57d0-4ef5-91c5-dc201ac53b28,"People can walk the streets without much worry."
Bayside_f065c0a7-509f-456a-bf77-bfe7e13efff7,"It's a safe neighborhood. The rent is as expected in an area like this."
Bayside_aaf41f03-5b78-4717-947d-53fa42125488,"There's not much crime in the area but sometimes thefts happen."
Bayside_abf37856-66ea-4a84-a4da-ca1d9acf9a4c,"It's a quiet neighborhood but has easy access to the city."
Bayside_0f625904-9cd0-4275-9c66-39b6fc5919fd,"There's really no crime here in my neighborhood."
Bayside_73faea78-46bb-4d99-82ff-1b89a56c4320,"It's quiet, clean, and I am surrounded by many shops and restaurants and bars while keeping the serenity of a suburban area."
Bayside_b5496c10-6549-4fce-9746-fc2b77a89a4b,"I used to think it was safe until someone rented out their house fro a party 3 blocks down and 2 people were shot there."
Bayside_ac4699ac-c7ff-4a30-91a3-f7f9076c0b26,"it is mostly quiet here but there are changes as new people move in. Hard to drive because of narrow 2 way streets. 

The schools are pretty good. It is easy to get to New York City which is great."
Bayside_d867112e-a100-4b20-94e9-291691741149,"Accessible to marts, and entertainment places as well as school."
Bayside_cf9d10c3-f9e8-4dba-9dcd-5c6d1f63946e,"It's a village atmosphere with the perks of being within the city."
Bayside_32adfdd2-5d45-40c6-82bd-05dc1a40f4df,"Lack of diversity (Black and Latino) can lead to racist encounters in some local businesses (Bay Terrace esp)"
Bayside_5b80008a-046b-4caf-86f4-ee5189ca8ae0,"It's a nice place to live, but can definitely be built up in a way that is more beneficial to the people living in it."
Bayside_6942edc8-df2c-4ead-acc2-e61c1a01c9e5,"In the beginning, there weren't as many crimes. However, as time passed and as schools became more crowded, the neighborhood became a little unsafe. I have personally experienced a robbery in the neighborhood when I was in high school."
Bayside_4eb64a8d-cf7a-4ab4-aae1-b8e07e78e355,"I am more neutral in regards to my neighborhood. Although, public transportation is a nightmare and Fire and Police services are corrupt and new neighbors are deplorable."
Bayside_ff055629-6bfa-4a89-b71b-0a3124ac1c84,"Bayside is a very safe neighborhood."
Bayside_8504ecaf-8d0e-483c-aa1b-8ae74a252e1f,"We have pretty good weather and such so I'm not complaining!"
Bayside_61302dc0-1b28-4ff1-879e-5c0fc2d42149,"I don't eat out often."
Bayside_7bf83cb4-81c3-4a72-8249-51dacc2b56c6,"I've never worked locally in the area."
Bayside_8bbee3d6-b504-46ca-aef4-60ad844cd003,"It's great and diverse! The people are really nice and there's no overcrowding. Because a lot of these stores are family owned and such, the people are really empathetic and sweet!"
Bayside_0725d50c-0bb1-46a5-beaf-e1fce09cb831,"Though some people look obese, there isn't any drug or alcohol abuse known in this town"
Bayside_a0ec70bc-3d0d-4478-a6c5-a377c9bd037f,"I think our town is one of the safest town in NYC. 

So far, no crime was visible"
Bayside_c7e7d2b3-36e5-460a-a5ec-f79940070b50,"This community is generally great!

Although I do not really interact with my neighbors, we can tell that they are great people by watching them how they interact with others."
Bayside_4b26c596-73ae-404b-b9ef-2586ebe9f7b8,"There are barely any damages we have received from natural disaster."
Bayside_0d9e8fc1-0726-4760-bd61-4077314fd44d,"One of the best thing about Bayside is the restaurant. It has so many different types of restaurant you can try. Unfortunately, there aren't any night life in this town ."
Bayside_317d13ca-01bf-461f-bc04-ec24c521a312,"There are many local businesses. This means that even though there will be several jobs available, the salary/wage wouldn't be great compared to other stores."
Bayside_475cd2ab-4667-4351-9258-2c68c0e8cde2,"There are a lot of local businesses in Bayside. Most of the residents depend on these local businesses. They are pretty decent and provide many good services"
Bayside_c92a78d7-9d5b-427f-892b-525ce6dc1dba,"there are frequent thunderstorms in the summer and it snows a lot."
Bayside_da93b189-d13f-41b5-969c-f227df4a9594,"There are many new shops that are looking for employees for my age."
Bayside_ce6de2fe-48b3-4220-a178-90129ba0cd5d,"Bell bld is the best place to go for food. There are many different kinds of restaurants to enjoy."
Bayside_3dcbfa29-158d-4fea-a8aa-7f0d22ef01e1,"There is no type of wildlife."
Bayside_d61eb70b-335b-4827-bc43-4eaa8f34fe56,"There are many fitness areas and health food places."
Bayside_8541bde5-d8e3-4a6a-b21a-4ea58800cf16,"Nothing really happens in Bayside. Mainly theft, but it's very rare."
Bayside_6baa41c0-8670-483f-9c53-eb2d8f062772,"I love shopping at Mandees. The clothes are very affordable and the workers help out when ever we need them"
Bayside_7673c463-6ae8-4995-a402-54c8bf282c1c,"Very well kept homes in the area."
Bayside_3474d2e9-830e-4b69-afc1-179e1a9239dd,"There are many retail stores and food establishments so finding that kind of employment may be easier to find. There are not many large companies in the area.  Corporate jobs are better found in nearby NYC or Nassau County."
Bayside_1b03fff2-94b4-4c1e-9655-9c38f449987f,"There are many varieties in the area"
Bayside_37960098-c42b-4615-a2fa-e541ca50d208,"There are variety of businesses with many options and at a  accurate price"
Bayside_d4872990-63f7-440c-aeba-6fce304da26b,"The employment are friendly , helpful. There are many opportunities. If there is no jobs there refer another job available place"
Bayside_c84e9d0e-2b7b-4970-82d3-50372f66ed70,"Feel safe crime is low.  Police are great"
Bayside_ce503d1d-2c6a-4848-9483-89f5a3261286,"I guess it is okay if you wish to work in a store.  There are also a few insurance companies and small offices"
Bayside_3558aca1-c64f-470d-ae06-0e07740d5d0f,"Local business are great.  We have rain dew which is a phar,acy, general store.  Next to that is the grocery store."
Bayside_7e53cb05-f9d7-4fbf-af65-01906ad0acd7,"don't see a lot of people jog"
Bayside_3378eab0-c5d2-4e64-827f-7e5e0bae6cc8,"Restaurant too expensive and not even delicious"
Bayside_fe4d2e5e-5fb8-45d6-a8c0-5f0f4f2dbea4,"Did not engage in any community event"
Bayside_3ccc1c3d-e18a-49c9-8e3b-06c906acb354,"Don't feel much public services are provided"
Bayside_18521953-d92a-4335-9131-853c5ec4c6d2,"We have a lot of parks in Queens that are pretty close to each other. Going to parks makes it easier to see the diversity in which a place has. It's great to see children playing with different races, black, spanish, asian, indian, white. Walking down major streets you can see different walks of life, young and old while there a street fair or a carnival!"
Bayside_6353c54f-e2ce-41be-9a23-bda13f66ec19,"I can't say for sure what people generally do for a living but for incoming college student and student in general who may need a summer job there are plenty of place to get a part time job"
Bayside_b41f56fe-6cdd-4816-a60a-d75429f2f1c8,"I use the gym that is about 7 or 10 blocks away from my house. I generally see people walking, because grocery stores, or other thing are conveniently placed. In the morning, there is always those people jogging or brisk walking down the block. These is also a co-ed gym and a gym just for women ( which I think is a nice touch)"
Bayside_f9512a33-d955-4cdb-b964-e98aceef81d7,"Queens is very diverse and my neighbors have lived in the houses for over 30 years! It's amazing to see families growing in the initial house it started in! The community is close knit in my opinion! Pet lovers at least on every block, and walking distance from restaurants and shopping areas."
Bayside_64e2e43f-5aeb-43a6-a7fa-8ecbff573f3b,"Slow and steady is what I would describe the public services that are done in Queens. In one area of Queens, near by Green Acer's Mall the road's are horrible and have been that way for years! I recently went by the area and they are paving the roads! Hopefully the next time I go by there, it will be fixed and be easier on my car."
Bayside_2df4c94f-fce4-4346-9636-45c53746f4ce,"There are times where the N20 buses tend to be slow. Some times buses can be late or too early. But overall no bad complaints when it comes to transportation."
Bayswater_a40efcb2-2a61-41be-8642-9417d78580da,"Far Rockaway is definitely not the safest of areas, however I do see more and more cops patrolling certain parts of the community where crime is prevalent."
Bayswater_6102dde6-c9d6-4d79-9196-f66bffbde982,"Although I have lived here all of my life, I am not too fond of it. I have several kind and neat neighbors but the overall community is not very clean. There is litter splattered throughout the sidewalks which the cleaning trucks do not help as much as they could. Many streets also inefficient sewage systems which cause gigantic, deep puddles of dirty water. In addition, there are  not many great things for children to do besides going to the park and beach. However, I do see many part of the community attempting to improve. For example, the Rockaway Park area is opening up new businesses that make the area more enjoyable. I definitely believe that the entire Rockaway area has a great amount of potential to enhance itselfm it is just a matter of the people in the community utilizing that potential."
